,date,prices_name,price,hub,hub2,unit,currency,price_type,products,source,product_type
1192,2023-01-11,Germany_Czech_base,-2.5,Germany,Czech_base,MWh,EUR,bid,2024,42 Financial Services,Year
1193,2023-01-11,Germany_Czech_base,-1.5,Germany,Czech_base,MWh,EUR,offer,2024,42 Financial Services,Year
1194,2023-01-11,Germany_Hungary_base,-10.450000000000017,Germany,Hungary_base,MWh,EUR,bid,2024,42 Financial Services,Year
1195,2023-01-11,Germany_Hungary_base,-10.250000000000028,Germany,Hungary_base,MWh,EUR,offer,2024,42 Financial Services,Year
1196,2023-01-11,Slovak_Czech_base,10.0,Slovak_base,Czech_base,MWh,EUR,bid,2024,42 Financial Services,Year
1197,2023-01-11,Slovak_Czech_base,15.0,Slovak_base,Czech_base,MWh,EUR,offer,2024,42 Financial Services,Year
1198,2023-01-11,Slovak_Hungary_base,1.049999999999983,Slovak_base,Hungary_base,MWh,EUR,bid,2024,42 Financial Services,Year
1199,2023-01-11,Slovak_Hungary_base,7.249999999999972,Slovak_base,Hungary_base,MWh,EUR,offer,2024,42 Financial Services,Year
1200,2023-01-11,Germany_Czech_base,-2.5,Germany,Czech_base,MWh,EUR,bid,2025,42 Financial Services,Year
1201,2023-01-11,Germany_Czech_base,2.0,Germany,Czech_base,MWh,EUR,offer,2025,42 Financial Services,Year
1202,2023-01-11,Germany_Hungary_base,-5.550000000000011,Germany,Hungary_base,MWh,EUR,bid,2025,42 Financial Services,Year
1203,2023-01-11,Germany_Hungary_base,-5.350000000000023,Germany,Hungary_base,MWh,EUR,offer,2025,42 Financial Services,Year
1204,2023-01-11,Slovak_Czech_base,5.0,Slovak_base,Czech_base,MWh,EUR,bid,2025,42 Financial Services,Year
1205,2023-01-11,Slovak_Czech_base,10.0,Slovak_base,Czech_base,MWh,EUR,offer,2025,42 Financial Services,Year
1206,2023-01-11,Slovak_Hungary_base,-2.5500000000000114,Slovak_base,Hungary_base,MWh,EUR,bid,2025,42 Financial Services,Year
1207,2023-01-11,Slovak_Hungary_base,7.149999999999977,Slovak_base,Hungary_base,MWh,EUR,offer,2025,42 Financial Services,Year
1208,2023-01-11,Germany_Czech_base,-2.5,Germany,Czech_base,MWh,EUR,bid,2026,42 Financial Services,Year
1209,2023-01-11,Germany_Czech_base,2.0,Germany,Czech_base,MWh,EUR,offer,2026,42 Financial Services,Year
1210,2023-01-11,Germany_Hungary_base,117.85000000000001,Germany,Hungary_base,MWh,EUR,bid,2026,42 Financial Services,Year
1211,2023-01-11,Germany_Hungary_base,118.05,Germany,Hungary_base,MWh,EUR,offer,2026,42 Financial Services,Year
1212,2023-01-11,Slovak_Czech_base,5.0,Slovak_base,Czech_base,MWh,EUR,bid,2026,42 Financial Services,Year
1213,2023-01-11,Slovak_Czech_base,10.0,Slovak_base,Czech_base,MWh,EUR,offer,2026,42 Financial Services,Year
1214,2023-01-11,Slovak_Hungary_base,120.85000000000001,Slovak_base,Hungary_base,MWh,EUR,bid,2026,42 Financial Services,Year
1215,2023-01-11,Slovak_Hungary_base,130.55,Slovak_base,Hungary_base,MWh,EUR,offer,2026,42 Financial Services,Year
1216,2023-01-12,Germany,70.95,Germany,-,MWh,EUR,bid,Friday,42 Financial Services,Daily
1217,2023-01-12,Germany,71.05,Germany,-,MWh,EUR,offer,Friday,42 Financial Services,Daily
1218,2023-01-12,Czech_base,112.95,Czech_base,-,MWh,EUR,bid,Friday,42 Financial Services,Daily
1219,2023-01-12,Czech_base,113.05,Czech_base,-,MWh,EUR,offer,Friday,42 Financial Services,Daily
1220,2023-01-12,Hungary_base,174.95,Hungary_base,-,MWh,EUR,bid,Friday,42 Financial Services,Daily
1221,2023-01-12,Hungary_base,175.04999999999998,Hungary_base,-,MWh,EUR,offer,Friday,42 Financial Services,Daily
1222,2023-01-12,Germany,36.45,Germany,-,MWh,EUR,bid,W/END,42 Financial Services,Daily
1223,2023-01-12,Germany,36.550000000000004,Germany,-,MWh,EUR,offer,W/END,42 Financial Services,Daily
1224,2023-01-12,Hungary_base,141.9516,Hungary_base,-,MWh,EUR,bid,W/END,42 Financial Services,Daily
1225,2023-01-12,Hungary_base,142.0516,Hungary_base,-,MWh,EUR,offer,W/END,42 Financial Services,Daily
1226,2023-01-12,Germany,157.45,Germany,-,MWh,EUR,bid,Wk03,42 Financial Services,Week
1227,2023-01-12,Germany,157.54999999999998,Germany,-,MWh,EUR,offer,Wk03,42 Financial Services,Week
1228,2023-01-12,Hungary_base,160.95,Hungary_base,-,MWh,EUR,bid,Wk03,42 Financial Services,Week
1229,2023-01-12,Hungary_base,161.04999999999998,Hungary_base,-,MWh,EUR,offer,Wk03,42 Financial Services,Week
1230,2023-01-12,Poland_base_PLN,656.45,Poland_base_PLN,-,MWh,EUR,bid,Wk03,42 Financial Services,Week
1231,2023-01-12,Poland_base_PLN,656.5500000000001,Poland_base_PLN,-,MWh,EUR,offer,Wk03,42 Financial Services,Week
1232,2023-01-12,Germany,158.95,Germany,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1233,2023-01-12,Germany,159.04999999999998,Germany,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1234,2023-01-12,Czech_base,168.95,Czech_base,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1235,2023-01-12,Czech_base,171.04999999999998,Czech_base,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1236,2023-01-12,Slovak_base,183.95,Slovak_base,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1237,2023-01-12,Slovak_base,206.04999999999998,Slovak_base,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1238,2023-01-12,Hungary_base,188.95,Hungary_base,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1239,2023-01-12,Hungary_base,189.04999999999998,Hungary_base,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1240,2023-01-12,Poland_base_PLN,816.85,Poland_base_PLN,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1241,2023-01-12,Poland_base_PLN,816.95,Poland_base_PLN,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1242,2023-01-12,Germany,159.7,Germany,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
1243,2023-01-12,Germany,159.79999999999998,Germany,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
1244,2023-01-12,Czech_base,161.7,Czech_base,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
1245,2023-01-12,Czech_base,167.79999999999998,Czech_base,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
1246,2023-01-12,Slovak_base,181.7,Slovak_base,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
1247,2023-01-12,Slovak_base,217.79999999999998,Slovak_base,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
1248,2023-01-12,Hungary_base,181.95,Hungary_base,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
1249,2023-01-12,Hungary_base,182.04999999999998,Hungary_base,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
1250,2023-01-12,Poland_base_PLN,799.15,Poland_base_PLN,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
1251,2023-01-12,Poland_base_PLN,799.25,Poland_base_PLN,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
1252,2023-01-12,Germany,158.85,Germany,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1253,2023-01-12,Germany,158.95,Germany,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1254,2023-01-12,Czech_base,162.75,Czech_base,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1255,2023-01-12,Czech_base,163.2,Czech_base,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1256,2023-01-12,Slovak_base,167.75,Slovak_base,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1257,2023-01-12,Slovak_base,183.2,Slovak_base,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1258,2023-01-12,Hungary_base,177.95,Hungary_base,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1259,2023-01-12,Hungary_base,178.04999999999998,Hungary_base,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1260,2023-01-12,Poland_base_PLN,869.45,Poland_base_PLN,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1261,2023-01-12,Poland_base_PLN,869.5500000000001,Poland_base_PLN,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1262,2023-01-12,Germany,176.95,Germany,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1263,2023-01-12,Germany,177.04999999999998,Germany,-,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1264,2023-01-12,Czech_base,179.45,Czech_base,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1265,2023-01-12,Czech_base,182.04999999999998,Czech_base,-,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1266,2023-01-12,Slovak_base,189.45,Slovak_base,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1267,2023-01-12,Slovak_base,202.04999999999998,Slovak_base,-,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1268,2023-01-12,Hungary_base,203.95,Hungary_base,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1269,2023-01-12,Hungary_base,204.04999999999998,Hungary_base,-,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1270,2023-01-12,Poland_base_PLN,894.95,Poland_base_PLN,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1271,2023-01-12,Poland_base_PLN,895.0500000000001,Poland_base_PLN,-,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1272,2023-01-12,Germany,178.45,Germany,-,MWh,EUR,bid,2024,42 Financial Services,Year
1273,2023-01-12,Germany,178.54999999999998,Germany,-,MWh,EUR,offer,2024,42 Financial Services,Year
1274,2023-01-12,Czech_base,179.95,Czech_base,-,MWh,EUR,bid,2024,42 Financial Services,Year
1275,2023-01-12,Czech_base,181.04999999999998,Czech_base,-,MWh,EUR,offer,2024,42 Financial Services,Year
1276,2023-01-12,Slovak_base,189.95,Slovak_base,-,MWh,EUR,bid,2024,42 Financial Services,Year
1277,2023-01-12,Slovak_base,196.04999999999998,Slovak_base,-,MWh,EUR,offer,2024,42 Financial Services,Year
1278,2023-01-12,Hungary_base,190.95,Hungary_base,-,MWh,EUR,bid,2024,42 Financial Services,Year
1279,2023-01-12,Hungary_base,191.04999999999998,Hungary_base,-,MWh,EUR,offer,2024,42 Financial Services,Year
1280,2023-01-12,Poland_base_PLN,893.25,Poland_base_PLN,-,MWh,EUR,bid,2024,42 Financial Services,Year
1281,2023-01-12,Poland_base_PLN,893.35,Poland_base_PLN,-,MWh,EUR,offer,2024,42 Financial Services,Year
1282,2023-01-12,Germany,138.7,Germany,-,MWh,EUR,bid,2025,42 Financial Services,Year
1283,2023-01-12,Germany,138.79999999999998,Germany,-,MWh,EUR,offer,2025,42 Financial Services,Year
1284,2023-01-12,Czech_base,136.7,Czech_base,-,MWh,EUR,bid,2025,42 Financial Services,Year
1285,2023-01-12,Czech_base,141.29999999999998,Czech_base,-,MWh,EUR,offer,2025,42 Financial Services,Year
1286,2023-01-12,Slovak_base,141.7,Slovak_base,-,MWh,EUR,bid,2025,42 Financial Services,Year
1287,2023-01-12,Slovak_base,151.29999999999998,Slovak_base,-,MWh,EUR,offer,2025,42 Financial Services,Year
1288,2023-01-12,Poland_base_PLN,992.7,Poland_base_PLN,-,MWh,EUR,bid,2025,42 Financial Services,Year
1289,2023-01-12,Poland_base_PLN,992.8000000000001,Poland_base_PLN,-,MWh,EUR,offer,2025,42 Financial Services,Year
1290,2023-01-12,Czech_base,-2.0,Czech_base,-,MWh,EUR,bid,2026,42 Financial Services,Year
1291,2023-01-12,Czech_base,2.6,Czech_base,-,MWh,EUR,offer,2026,42 Financial Services,Year
1292,2023-01-12,Slovak_base,3.0,Slovak_base,-,MWh,EUR,bid,2026,42 Financial Services,Year
1293,2023-01-12,Slovak_base,12.6,Slovak_base,-,MWh,EUR,offer,2026,42 Financial Services,Year
1294,2023-01-12,Germany_Czech_base,-42.099999999999994,Germany,Czech_base,MWh,EUR,bid,Friday,42 Financial Services,Daily
1295,2023-01-12,Germany_Czech_base,-41.900000000000006,Germany,Czech_base,MWh,EUR,offer,Friday,42 Financial Services,Daily
1296,2023-01-12,Germany_Hungary_base,-104.09999999999998,Germany,Hungary_base,MWh,EUR,bid,Friday,42 Financial Services,Daily
1297,2023-01-12,Germany_Hungary_base,-103.89999999999999,Germany,Hungary_base,MWh,EUR,offer,Friday,42 Financial Services,Daily
1298,2023-01-12,Slovak_Hungary_base,-175.04999999999998,Slovak_base,Hungary_base,MWh,EUR,bid,Friday,42 Financial Services,Daily
1299,2023-01-12,Slovak_Hungary_base,-174.85,Slovak_base,Hungary_base,MWh,EUR,offer,Friday,42 Financial Services,Daily
1300,2023-01-12,Germany_Czech_base,36.35,Germany,Czech_base,MWh,EUR,bid,W/END,42 Financial Services,Daily
1301,2023-01-12,Germany_Czech_base,36.550000000000004,Germany,Czech_base,MWh,EUR,offer,W/END,42 Financial Services,Daily
1302,2023-01-12,Germany_Hungary_base,-105.6016,Germany,Hungary_base,MWh,EUR,bid,W/END,42 Financial Services,Daily
1303,2023-01-12,Germany_Hungary_base,-105.4016,Germany,Hungary_base,MWh,EUR,offer,W/END,42 Financial Services,Daily
1304,2023-01-12,Slovak_Hungary_base,-142.0516,Slovak_base,Hungary_base,MWh,EUR,bid,W/END,42 Financial Services,Daily
1305,2023-01-12,Slovak_Hungary_base,-141.85160000000002,Slovak_base,Hungary_base,MWh,EUR,offer,W/END,42 Financial Services,Daily
1306,2023-01-12,Germany_Czech_base,157.35,Germany,Czech_base,MWh,EUR,bid,Wk03,42 Financial Services,Week
1307,2023-01-12,Germany_Czech_base,157.54999999999998,Germany,Czech_base,MWh,EUR,offer,Wk03,42 Financial Services,Week
1308,2023-01-12,Germany_Hungary_base,-3.5999999999999943,Germany,Hungary_base,MWh,EUR,bid,Wk03,42 Financial Services,Week
1309,2023-01-12,Germany_Hungary_base,-3.4000000000000057,Germany,Hungary_base,MWh,EUR,offer,Wk03,42 Financial Services,Week
1310,2023-01-12,Slovak_Hungary_base,-161.04999999999998,Slovak_base,Hungary_base,MWh,EUR,bid,Wk03,42 Financial Services,Week
1311,2023-01-12,Slovak_Hungary_base,-160.85,Slovak_base,Hungary_base,MWh,EUR,offer,Wk03,42 Financial Services,Week
1312,2023-01-12,Germany_Czech_base,-12.0,Germany,Czech_base,MWh,EUR,bid,FEB23,42 Financial Services,Month
1313,2023-01-12,Germany_Czech_base,-10.0,Germany,Czech_base,MWh,EUR,offer,FEB23,42 Financial Services,Month
1314,2023-01-12,Germany_Hungary_base,-30.099999999999994,Germany,Hungary_base,MWh,EUR,bid,FEB23,42 Financial Services,Month
1315,2023-01-12,Germany_Hungary_base,-29.900000000000006,Germany,Hungary_base,MWh,EUR,offer,FEB23,42 Financial Services,Month
1316,2023-01-12,Slovak_Czech_base,15.0,Slovak_base,Czech_base,MWh,EUR,bid,FEB23,42 Financial Services,Month
1317,2023-01-12,Slovak_Czech_base,35.0,Slovak_base,Czech_base,MWh,EUR,offer,FEB23,42 Financial Services,Month
1318,2023-01-12,Slovak_Hungary_base,-5.099999999999994,Slovak_base,Hungary_base,MWh,EUR,bid,FEB23,42 Financial Services,Month
1319,2023-01-12,Slovak_Hungary_base,17.099999999999994,Slovak_base,Hungary_base,MWh,EUR,offer,FEB23,42 Financial Services,Month
1320,2023-01-12,Germany_Czech_base,-8.0,Germany,Czech_base,MWh,EUR,bid,MAR23,42 Financial Services,Month
1321,2023-01-12,Germany_Czech_base,-2.0,Germany,Czech_base,MWh,EUR,offer,MAR23,42 Financial Services,Month
1322,2023-01-12,Germany_Hungary_base,-22.349999999999994,Germany,Hungary_base,MWh,EUR,bid,MAR23,42 Financial Services,Month
1323,2023-01-12,Germany_Hungary_base,-22.150000000000006,Germany,Hungary_base,MWh,EUR,offer,MAR23,42 Financial Services,Month
1324,2023-01-12,Slovak_Czech_base,20.0,Slovak_base,Czech_base,MWh,EUR,bid,MAR23,42 Financial Services,Month
1325,2023-01-12,Slovak_Czech_base,50.0,Slovak_base,Czech_base,MWh,EUR,offer,MAR23,42 Financial Services,Month
1326,2023-01-12,Slovak_Hungary_base,-0.3499999999999943,Slovak_base,Hungary_base,MWh,EUR,bid,MAR23,42 Financial Services,Month
1327,2023-01-12,Slovak_Hungary_base,35.849999999999994,Slovak_base,Hungary_base,MWh,EUR,offer,MAR23,42 Financial Services,Month
1328,2023-01-12,Germany_Czech_base,-4.25,Germany,Czech_base,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1329,2023-01-12,Germany_Czech_base,-3.9,Germany,Czech_base,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1330,2023-01-12,Germany_Hungary_base,-19.19999999999999,Germany,Hungary_base,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1331,2023-01-12,Germany_Hungary_base,-19.0,Germany,Hungary_base,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1332,2023-01-12,Slovak_Czech_base,5.0,Slovak_base,Czech_base,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1333,2023-01-12,Slovak_Czech_base,20.0,Slovak_base,Czech_base,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1334,2023-01-12,Slovak_Hungary_base,-10.299999999999983,Slovak_base,Hungary_base,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1335,2023-01-12,Slovak_Hungary_base,5.25,Slovak_base,Hungary_base,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1336,2023-01-12,Germany_Czech_base,-5.0,Germany,Czech_base,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1337,2023-01-12,Germany_Czech_base,-2.5,Germany,Czech_base,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1338,2023-01-12,Germany_Hungary_base,-27.099999999999994,Germany,Hungary_base,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1339,2023-01-12,Germany_Hungary_base,-26.900000000000006,Germany,Hungary_base,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1340,2023-01-12,Slovak_Czech_base,10.0,Slovak_base,Czech_base,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1341,2023-01-12,Slovak_Czech_base,20.0,Slovak_base,Czech_base,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1342,2023-01-12,Slovak_Hungary_base,-14.599999999999994,Slovak_base,Hungary_base,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1343,2023-01-12,Slovak_Hungary_base,-1.9000000000000057,Slovak_base,Hungary_base,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1344,2023-01-12,Germany_Czech_base,-2.5,Germany,Czech_base,MWh,EUR,bid,2024,42 Financial Services,Year
1345,2023-01-12,Germany_Czech_base,-1.5,Germany,Czech_base,MWh,EUR,offer,2024,42 Financial Services,Year
1346,2023-01-12,Germany_Hungary_base,-12.599999999999994,Germany,Hungary_base,MWh,EUR,bid,2024,42 Financial Services,Year
1347,2023-01-12,Germany_Hungary_base,-12.400000000000006,Germany,Hungary_base,MWh,EUR,offer,2024,42 Financial Services,Year
1348,2023-01-12,Slovak_Czech_base,10.0,Slovak_base,Czech_base,MWh,EUR,bid,2024,42 Financial Services,Year
1349,2023-01-12,Slovak_Czech_base,15.0,Slovak_base,Czech_base,MWh,EUR,offer,2024,42 Financial Services,Year
1350,2023-01-12,Slovak_Hungary_base,-1.0999999999999943,Slovak_base,Hungary_base,MWh,EUR,bid,2024,42 Financial Services,Year
1351,2023-01-12,Slovak_Hungary_base,5.099999999999994,Slovak_base,Hungary_base,MWh,EUR,offer,2024,42 Financial Services,Year
1352,2023-01-12,Germany_Czech_base,-2.5,Germany,Czech_base,MWh,EUR,bid,2025,42 Financial Services,Year
1353,2023-01-12,Germany_Czech_base,2.0,Germany,Czech_base,MWh,EUR,offer,2025,42 Financial Services,Year
1354,2023-01-12,Germany_Hungary_base,138.6,Germany,Hungary_base,MWh,EUR,bid,2025,42 Financial Services,Year
1355,2023-01-12,Germany_Hungary_base,138.79999999999998,Germany,Hungary_base,MWh,EUR,offer,2025,42 Financial Services,Year
1356,2023-01-12,Slovak_Czech_base,5.0,Slovak_base,Czech_base,MWh,EUR,bid,2025,42 Financial Services,Year
1357,2023-01-12,Slovak_Czech_base,10.0,Slovak_base,Czech_base,MWh,EUR,offer,2025,42 Financial Services,Year
1358,2023-01-12,Slovak_Hungary_base,141.6,Slovak_base,Hungary_base,MWh,EUR,bid,2025,42 Financial Services,Year
1359,2023-01-12,Slovak_Hungary_base,151.29999999999998,Slovak_base,Hungary_base,MWh,EUR,offer,2025,42 Financial Services,Year
1360,2023-01-12,Germany_Czech_base,-2.5,Germany,Czech_base,MWh,EUR,bid,2026,42 Financial Services,Year
1361,2023-01-12,Germany_Czech_base,2.0,Germany,Czech_base,MWh,EUR,offer,2026,42 Financial Services,Year
1362,2023-01-12,Germany_Hungary_base,-0.1,Germany,Hungary_base,MWh,EUR,bid,2026,42 Financial Services,Year
1363,2023-01-12,Germany_Hungary_base,0.1,Germany,Hungary_base,MWh,EUR,offer,2026,42 Financial Services,Year
1364,2023-01-12,Slovak_Czech_base,5.0,Slovak_base,Czech_base,MWh,EUR,bid,2026,42 Financial Services,Year
1365,2023-01-12,Slovak_Czech_base,10.0,Slovak_base,Czech_base,MWh,EUR,offer,2026,42 Financial Services,Year
1366,2023-01-12,Slovak_Hungary_base,2.9,Slovak_base,Hungary_base,MWh,EUR,bid,2026,42 Financial Services,Year
1367,2023-01-12,Slovak_Hungary_base,12.6,Slovak_base,Hungary_base,MWh,EUR,offer,2026,42 Financial Services,Year
1368,2023-01-13,Germany,31.45,Germany,-,MWh,EUR,bid,Saturday,42 Financial Services,Daily
1369,2023-01-13,Germany,31.55,Germany,-,MWh,EUR,offer,Saturday,42 Financial Services,Daily
1370,2023-01-13,Hungary_base,146.95,Hungary_base,-,MWh,EUR,bid,Saturday,42 Financial Services,Daily
1371,2023-01-13,Hungary_base,147.04999999999998,Hungary_base,-,MWh,EUR,offer,Saturday,42 Financial Services,Daily
1372,2023-01-13,Germany,27.95,Germany,-,MWh,EUR,bid,W/END,42 Financial Services,Daily
1373,2023-01-13,Germany,28.05,Germany,-,MWh,EUR,offer,W/END,42 Financial Services,Daily
1374,2023-01-13,Hungary_base,130.45,Hungary_base,-,MWh,EUR,bid,W/END,42 Financial Services,Daily
1375,2023-01-13,Hungary_base,130.54999999999998,Hungary_base,-,MWh,EUR,offer,W/END,42 Financial Services,Daily
1376,2023-01-13,Germany,158.95,Germany,-,MWh,EUR,bid,Wk03,42 Financial Services,Week
1377,2023-01-13,Germany,159.04999999999998,Germany,-,MWh,EUR,offer,Wk03,42 Financial Services,Week
1378,2023-01-13,Hungary_base,158.95,Hungary_base,-,MWh,EUR,bid,Wk03,42 Financial Services,Week
1379,2023-01-13,Hungary_base,159.04999999999998,Hungary_base,-,MWh,EUR,offer,Wk03,42 Financial Services,Week
1380,2023-01-13,Poland_base_PLN,650.65,Poland_base_PLN,-,MWh,EUR,bid,Wk03,42 Financial Services,Week
1381,2023-01-13,Poland_base_PLN,650.75,Poland_base_PLN,-,MWh,EUR,offer,Wk03,42 Financial Services,Week
1382,2023-01-13,Germany,160.95,Germany,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1383,2023-01-13,Germany,161.04999999999998,Germany,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1384,2023-01-13,Czech_base,170.95,Czech_base,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1385,2023-01-13,Czech_base,173.04999999999998,Czech_base,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1386,2023-01-13,Slovak_base,185.95,Slovak_base,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1387,2023-01-13,Slovak_base,208.04999999999998,Slovak_base,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1388,2023-01-13,Hungary_base,184.95,Hungary_base,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1389,2023-01-13,Hungary_base,185.04999999999998,Hungary_base,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1390,2023-01-13,Poland_base_PLN,796.95,Poland_base_PLN,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1391,2023-01-13,Poland_base_PLN,797.0500000000001,Poland_base_PLN,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1392,2023-01-13,Germany,156.95,Germany,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
1393,2023-01-13,Germany,157.04999999999998,Germany,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
1394,2023-01-13,Czech_base,158.95,Czech_base,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
1395,2023-01-13,Czech_base,165.04999999999998,Czech_base,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
1396,2023-01-13,Slovak_base,178.95,Slovak_base,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
1397,2023-01-13,Slovak_base,215.04999999999998,Slovak_base,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
1398,2023-01-13,Hungary_base,174.95,Hungary_base,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
1399,2023-01-13,Hungary_base,175.04999999999998,Hungary_base,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
1400,2023-01-13,Poland_base_PLN,777.15,Poland_base_PLN,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
1401,2023-01-13,Poland_base_PLN,777.25,Poland_base_PLN,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
1402,2023-01-13,Germany,154.95,Germany,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1403,2023-01-13,Germany,155.04999999999998,Germany,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1404,2023-01-13,Czech_base,158.85,Czech_base,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1405,2023-01-13,Czech_base,159.29999999999998,Czech_base,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1406,2023-01-13,Slovak_base,163.85,Slovak_base,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1407,2023-01-13,Slovak_base,179.29999999999998,Slovak_base,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1408,2023-01-13,Hungary_base,169.95,Hungary_base,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1409,2023-01-13,Hungary_base,170.04999999999998,Hungary_base,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1410,2023-01-13,Poland_base_PLN,830.85,Poland_base_PLN,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
1411,2023-01-13,Poland_base_PLN,830.95,Poland_base_PLN,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
1412,2023-01-13,Germany,173.95,Germany,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1413,2023-01-13,Germany,174.04999999999998,Germany,-,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1414,2023-01-13,Czech_base,176.45,Czech_base,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1415,2023-01-13,Czech_base,179.04999999999998,Czech_base,-,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1416,2023-01-13,Slovak_base,186.45,Slovak_base,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1417,2023-01-13,Slovak_base,199.04999999999998,Slovak_base,-,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1418,2023-01-13,Hungary_base,195.95,Hungary_base,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
